OBJECTID,OBJECTID__,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pcod,admin4Name,admin4Pcod,LocationName,Location_Pcode,location_type,LastUpdate,Latitude_y,Longitude_x
133,1115,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Farqeen,C8520,Farqeen,C8520,Community,13/04/2020,36.97324000000,41.37969000000
134,1116,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Khirbat Jihash,C8521,Khirbat Jihash (Qahtaniyyeh),C8521,Community,13/04/2020,36.86339000000,41.54013000000
135,1117,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Musherfeh Jrah,C8522,Musherfeh Jrah,C8522,Community,13/04/2020,36.82256000000,41.56614000000
136,1118,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Khuzamah,C8523,Khuzamah,C8523,Community,13/04/2020,36.80867000000,41.50750000000
137,1119,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Hilwa al-Barriyah,C8524,Hilwa al-Barriyah,C8524,Community,13/04/2020,36.80767000000,41.56741000000
138,1120,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Abtak Tahtani,C8525,Abtak Tahtani,C8525,Community,13/04/2020,36.79252000000,41.52351000000
139,1121,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Tall Saadun,C8526,Tall Saadun,C8526,Community,13/04/2020,36.81551000000,41.65126000000
140,1122,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Rayhaneah,C8527,Rayhaneah,C8527,Community,13/04/2020,36.82913000000,41.58987000000
141,1123,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Jlbrat Saghera,C8528,Jlbrat Saghera,C8528,Community,13/04/2020,36.81829000000,41.68164000000
142,1124,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Jlbrat Kbera,C8529,Jlbrat Kbera,C8529,Community,13/04/2020,36.82688000000,41.69197000000
143,1125,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Khirbat al-Baghl,C8530,Khirbat al-Baghl,C8530,Community,13/04/2020,36.83514000000,41.64590000000
144,1126,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Khwetla Shweteen,C8531,Khwetla Shweteen,C8531,Community,13/04/2020,36.87586000000,41.65073000000
145,1127,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Bazunah,C8532,Bazunah,C8532,Community,13/04/2020,36.89362000000,41.59027000000
146,1128,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Kasrok,C8533,Kasrok,C8533,Community,13/04/2020,36.91644000000,41.69540000000
147,1129,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Quamishli,SY0802,Qahtaniyyeh,SY080203,Al-Ahsaa,C8534,Al-Ahsaa,C8534,Community,13/04/2020,36.93808000000,41.67051000000
148,1130,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Al-Malikeyyeh,SY080300,Sueda,C8535,Sueda,C8535,Community,13/04/2020,37.17262000000,42.02162000000
149,1131,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Al-Malikeyyeh,SY080300,Hab Hawa,C8536,Hab Hawa,C8536,Community,13/04/2020,37.24715000000,42.14672000000
150,1132,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Al-Malikeyyeh,SY080300,Khan Youns,C8537,Khan Youns,C8537,Community,13/04/2020,37.24009000000,42.16364000000
151,1133,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Al-Malikeyyeh,SY080300,Gelo,C8538,Gelo,C8538,Community,13/04/2020,37.09799000000,42.08980000000
152,1134,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Al-Malikeyyeh,SY080300,Besta Sus,C8541,Besta Sus,C8541,Community,13/04/2020,37.04593000000,42.14872000000
153,1135,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Al-Malikeyyeh,SY080300,Eyn Tewil,C8542,Eyn Tewil,C8542,Community,13/04/2020,37.06741000000,42.19860000000
154,1136,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Al-Malikeyyeh,SY080300,Khrbt Omar,C8543,Khrbt Omar,C8543,Community,13/04/2020,37.18579000000,42.31239000000
155,1137,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Al-Malikeyyeh,SY080300,Tall Thahab,C8544,Tall Thahab,C8544,Community,13/04/2020,37.19949000000,42.30275000000
156,1138,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Jawadiyah,SY080301,Sinan,C8545,Sinan,C8545,Community,13/04/2020,36.98629000000,41.75806000000
157,1139,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Jawadiyah,SY080301,Qiro,C8546,Qiro,C8546,Community,13/04/2020,36.96078000000,41.88491000000
158,1140,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Jawadiyah,SY080301,Nebi Sedi,C8547,Nebi Sedi,C8547,Community,13/04/2020,37.05289000000,41.81990000000
159,1141,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Jawadiyah,SY080301,Batirzan,C8548,Batirzan,C8548,Community,13/04/2020,37.12722000000,41.83636000000
160,1142,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Jawadiyah,SY080301,Babasi,C8549,Babasi,C8549,Community,13/04/2020,37.08060000000,41.72093000000
161,1143,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Jawadiyah,SY080301,Arab Shah,C8550,Arab Shah,C8550,Community,13/04/2020,37.04020000000,41.71512000000
162,1144,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Beer Alhello,C8553,Beer Alhello,C8553,Community,13/04/2020,36.72181000000,41.97847000000
163,1145,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Al-Hadi,C8555,Al-Hadi (Ya'robiyah),C8555,Community,13/04/2020,36.87142000000,41.86763000000
164,1146,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Ghzyelaeh,C8556,Ghzyelaeh,C8556,Community,13/04/2020,36.83672000000,41.71283000000
165,1147,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Al-Kuz Sharqi,C8557,Al-Kuz Sharqi,C8557,Community,13/04/2020,36.80990000000,41.77751000000
166,1148,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Harmaleh,C8558,Harmaleh,C8558,Community,13/04/2020,36.79503000000,41.70795000000
167,1149,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Abu Manasib Janobi,C8559,Abu Manasib Janobi,C8559,Community,13/04/2020,36.73946000000,41.77161000000
168,1150,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,At-Tash Gharbi,C8561,At-Tash Gharbi,C8561,Community,13/04/2020,36.80933000000,41.84837000000
169,1151,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Elkana,C8562,Elkana,C8562,Community,13/04/2020,36.87924000000,41.95521000000
170,1152,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Al Mustariha,C8563,Al Mustariha,C8563,Community,13/04/2020,36.85488000000,41.98307000000
171,1153,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Al abbadyah,C8564,Al abbadyah,C8564,Community,13/04/2020,36.84676000000,41.99634000000
172,1154,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Al-Mahmudiyah,C8565,Al-Mahmudiyah,C8565,Community,13/04/2020,36.82857000000,42.07773000000
173,1155,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,As-Sihrij al-Gharbi,C8566,As-Sihrij al-Gharbi,C8566,Community,13/04/2020,36.92479000000,42.06340000000
174,1156,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Malikeyyeh,SY0803,Ya'robiyah,SY080302,Al-Wardiyah,C8567,Al-Wardiyah,C8567,Community,13/04/2020,36.84975000000,42.05803000000
175,1157,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Bir Shamu,C8569,Bir Shamu,C8569,Community,13/04/2020,36.73509000000,39.70848000000
176,1158,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Al-Salihiyah,C8570,Al-Salihiyah,C8570,Community,13/04/2020,36.60098000000,40.09334000000
177,1159,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Kidkan,C8571,Kidkan,C8571,Community,13/04/2020,36.71262000000,39.95180000000
178,1160,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Arnan Shamali,C8572,Arnan Shamali,C8572,Community,13/04/2020,36.76929000000,40.00783000000
179,1161,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Al-Dhibah,C8573,Al-Dhibah,C8573,Community,13/04/2020,36.71655000000,40.01076000000
180,1162,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Jhafah,C8574,Jhafah,C8574,Community,13/04/2020,36.70314000000,40.01994000000
181,1163,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Al-Nasriyah,C8575,Al-Nasriyah,C8575,Community,13/04/2020,36.81337000000,40.04615000000
182,1164,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Al-Jaffah,C8576,Al-Jaffah,C8576,Community,13/04/2020,36.84171000000,40.14561000000
183,1165,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Busays,C8577,Busays,C8577,Community,13/04/2020,36.89001000000,40.35008000000
184,1166,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Busays Tahtani,C8578,Busays Tahtani,C8578,Community,13/04/2020,36.88351000000,40.33685000000
185,1167,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Um Harmmalah,C8579,Um Harmmalah,C8579,Community,13/04/2020,36.87307000000,40.33028000000
186,1168,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Tall Qarttal,C8580,Tall Qarttal,C8580,Community,13/04/2020,36.83157000000,40.23816000000
187,1169,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Ras Al Ain,SY080400,Soda,C8582,Soda,C8582,Community,13/04/2020,36.70926000000,40.21274000000
188,1170,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Shamoqa Qabliyeh,C8583,Shamoqa Qabliyeh,C8583,Community,13/04/2020,36.80838200000,40.70363700000
189,1171,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tall hmmar,C8584,Tall hmmar,C8584,Community,13/04/2020,36.78960000000,40.74000000000
190,1172,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tall Seker,C8585,Tall Seker,C8585,Community,13/04/2020,36.82723000000,40.59668000000
191,1173,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Muzyraa,C8586,Muzyraa,C8586,Community,13/04/2020,36.86177000000,40.70230000000
192,1174,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tall Nabhane,C8587,Tall Nabhane,C8587,Community,13/04/2020,36.87553000000,40.60232000000
193,1175,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Khwetlah,C8588,Khwetlah,C8588,Community,13/04/2020,36.90718000000,40.64258000000
194,1176,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Musherfeh,C8589,Musherfeh,C8589,Community,13/04/2020,36.94524000000,40.66191000000
195,1177,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Korrat kawi,C8590,Korrat kawi,C8590,Community,13/04/2020,36.93962000000,40.61258000000
196,1178,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Omer Zobashi,C8591,Omer Zobashi,C8591,Community,13/04/2020,36.97350000000,40.75824000000
197,1179,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Kerbetili,C8592,Kerbetili,C8592,Community,13/04/2020,37.04209000000,40.64848000000
198,1180,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Ghanamiyah,C8593,Ghanamiyah (Darbasiyah),C8593,Community,13/04/2020,37.03383000000,40.63638000000
199,1181,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tall Kadish,C8594,Tall Kadish,C8594,Community,13/04/2020,37.02851000000,40.61720000000
200,1182,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Khaseki,C8595,Khaseki,C8595,Community,13/04/2020,37.09130000000,40.75932000000
201,1183,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Malek,C8596,Malek,C8596,Community,13/04/2020,37.00682000000,40.56293000000
202,1184,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,kar Kend,C8597,kar Kend,C8597,Community,13/04/2020,36.98044000000,40.55346000000
203,1185,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Birkiniz,C8598,Birkiniz,C8598,Community,13/04/2020,36.99932000000,40.49995000000
204,1186,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Duhaylah,C8599,Duhaylah,C8599,Community,13/04/2020,36.97897000000,40.50828000000
205,1187,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Southern Torate,C8600,Southern Torate,C8600,Community,13/04/2020,36.95125000000,40.48833000000
206,1188,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Um Addam,C8601,Um Addam,C8601,Community,13/04/2020,36.91539000000,40.52591000000
207,1189,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Gollan,C8602,Gollan,C8602,Community,13/04/2020,36.90792000000,40.54965000000
208,1190,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Al mashkok,C8603,Al mashkok,C8603,Community,13/04/2020,36.89094000000,40.53955000000
209,1191,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Seha,C8604,Seha,C8604,Community,13/04/2020,36.92053000000,40.41451000000
210,1192,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tall al-Shur al-Sharqi,C8605,Tall al-Shur al-Sharqi,C8605,Community,13/04/2020,36.85863000000,40.48515000000
211,1193,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Farheah,C8606,Farheah,C8606,Community,13/04/2020,36.87042000000,40.50452000000
212,1194,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tall al-Shur al-Gharbi,C8607,Tall al-Shur al-Gharbi,C8607,Community,13/04/2020,36.84830000000,40.45536000000
213,1195,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Semade,C8608,Semade,C8608,Community,13/04/2020,36.78780000000,40.55515000000
214,1196,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Asi,C8609,Asi (Darbasiyah),C8609,Community,13/04/2020,36.76309000000,40.45570000000
215,1197,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Metheak,C8610,Metheak,C8610,Community,13/04/2020,36.77375000000,40.45263000000
216,1198,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tall Ghazal al-Tahtani,C8611,Tall Ghazal al-Tahtani,C8611,Community,13/04/2020,36.76575000000,40.49173000000
217,1199,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Taban,C8613,Taban,C8613,Community,13/04/2020,36.27966000000,40.71241000000
218,1200,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hamr,C8614,Al-Hamr,C8614,Community,13/04/2020,36.50167000000,40.80596000000
219,1201,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Umm Sharah / Al Harib,C8615,Umm Sharah / Al Harib,C8615,Community,13/04/2020,36.43713000000,40.89833000000
220,1202,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Nasri,C8616,Al-Nasri,C8616,Community,13/04/2020,36.31934000000,40.49233000000
221,1203,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Tall Tuwayna,C8617,Tall Tuwayna,C8617,Community,13/04/2020,36.30319000000,40.48442000000
222,1204,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Tal Rujman,C8618,Tal Rujman,C8618,Community,13/04/2020,36.49227000000,40.80607000000
223,1205,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al Aziziyah,C8619,Al Aziziyah (Al-Hasakeh),C8619,Community,13/04/2020,36.55288000000,40.88519000000
224,1206,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al Majaybrat,C8620,Al Majaybrat,C8620,Community,13/04/2020,36.51591000000,40.89223000000
225,1207,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Saysadah Al-Tahtaniyah,C8623,Saysadah Al-Tahtaniyah,C8623,Community,13/04/2020,36.75601000000,40.90469000000
226,1208,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Tell Shaykh Amin,C8624,Tell Shaykh Amin,C8624,Community,13/04/2020,36.76163000000,40.72582000000
227,1209,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Izzam,C8625,Izzam,C8625,Community,13/04/2020,36.71755000000,40.74770000000
228,1210,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Umm Kuhayf,C8626,Umm Kuhayf,C8626,Community,13/04/2020,36.75571000000,40.59658000000
229,1211,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Dabah,C8627,Dabah,C8627,Community,13/04/2020,36.68278000000,40.56865000000
230,1212,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Umm al-Masamir,C8628,Umm al-Masamir,C8628,Community,13/04/2020,36.66345000000,40.58101000000
231,1213,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Mushirfah,C8629,Al-Mushirfah,C8629,Community,13/04/2020,36.62714000000,40.59846000000
232,1214,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Tell Mujarja,C8630,Tell Mujarja,C8630,Community,13/04/2020,36.52114000000,40.70134000000
233,1215,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Khirbet Gamus,C8631,Khirbet Gamus,C8631,Community,13/04/2020,36.53760000000,40.78652000000
234,1216,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Tall Fuwayddat,C8633,Tall Fuwayddat,C8633,Community,13/04/2020,36.58483000000,40.41616000000
235,1217,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Umm Al-Khayr,C8634,Umm Al-Khayr,C8634,Community,13/04/2020,36.63196000000,40.25621000000
236,1218,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Al Dawudiyah,C8635,Al Dawudiyah (Tal Tamer),C8635,Community,13/04/2020,36.69302000000,40.27431000000
237,1219,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Tal Aradah,C8636,Tal Aradah,C8636,Community,13/04/2020,36.71628000000,40.25698000000
238,1220,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Rashidiya,C8637,Rashidiyah (Tal Tamer),C8637,Community,13/04/2020,36.70756000000,40.36351000000
239,1221,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Bab al-Khair,C8638,Bab al-Khair,C8638,Community,13/04/2020,36.76462000000,40.37868300000
240,1222,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Abo Ghaz,C8639,Abo Ghaz,C8639,Community,13/04/2020,36.75173000000,40.43182000000
241,1223,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Tal Tamer,SY080001,Rjm Alhrbawi,C8641,Rjm Alhrbawi,C8641,Community,13/04/2020,36.61464000000,40.49752000000
242,1224,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Shadadah,SY080002,Al Sarab,C8642,Al Sarab,C8642,Community,13/04/2020,36.07936000000,40.73964000000
243,1225,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Shadadah,SY080002,Rashidiyah,C8643,Rashidiyah (Shadadah),C8643,Community,13/04/2020,36.13187000000,40.68464000000
244,1226,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Shadadah,SY080002,Jirmaz,C8644,Jirmaz,C8644,Community,13/04/2020,35.98325000000,40.76754000000
245,1227,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Shadadah,SY080002,Finlah,C8645,Finlah,C8645,Community,13/04/2020,36.18858000000,40.58960000000
246,1228,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Shadadah,SY080002,Al-Awlat Al-Gharbiyah,C8646,Al-Awlat Al-Gharbiyah,C8646,Community,13/04/2020,35.97372000000,40.77287000000
247,1229,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Ashafa,C8647,Ashafa,C8647,Community,13/04/2020,35.70495700000,40.75724000000
248,1230,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Ghuraybah ash-Sharqiyah,C8648,Ghuraybah ash-Sharqiyah,C8648,Community,13/04/2020,35.62653000000,40.76675400000
249,1231,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Al Mafrudah,C8649,Al Mafrudah,C8649,Community,13/04/2020,35.67432000000,40.71772000000
250,1232,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Quwaylah,C8650,Quwaylah,C8650,Community,13/04/2020,35.68536000000,40.74496000000
251,1233,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Buluki,C8651,Buluki,C8651,Community,13/04/2020,35.72469000000,40.73597000000
252,1234,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Murayqib,C8652,Murayqib,C8652,Community,13/04/2020,35.74020000000,40.74618000000
253,1235,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Mubarakah,C8653,Mubarakah,C8653,Community,13/04/2020,35.76103000000,40.84738000000
254,1236,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Al Taminah,C8654,Al Taminah,C8654,Community,13/04/2020,35.82821000000,40.83820000000
255,1237,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Umm al Uways,C8655,Umm al Uways,C8655,Community,13/04/2020,35.84711000000,40.84642000000
256,1238,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Markada,SY080003,Rijlat al Hamzah,C8658,Rijlat al Hamzah,C8658,Community,13/04/2020,36.01670000000,41.05973000000
257,1239,Syrian Arab Republic,SY,Al-Hasakeh,SY08,Al-Hasakeh,SY0800,Be'r Al-Hulo Al-Wardeyyeh,SY080004,Khashuqah,C8662,Khashuqah,C8662,Community,13/04/2020,36.58189000000,40.88820000000
